A,HA_GT0_LT2,HLD,NO	1030 	1040 	1050 	900 	940 	1130 	: 
A,HA_GT0_LT2,HLD,PL	1207230 	1046210 	355220 	326140 	299340 	242430 	: 
A,HA_GT0_LT2,HLD,PT	156940 	127300 	152460 	121860 	117260 	136210 	114140 
A,HA_GT0_LT2,HLD,RO	2721710 	2485570 	2731730 	2589920 	2400930 	2042630 	2020710 
A,HA_GT0_LT2,HLD,RS	: 	: 	293770 	: 	: 	: 	: 
A,HA_GT0_LT2,HLD,SE	450 	700 	560 	700 	690 	750 	720 
A,HA_GT0_LT2,HLD,SI	17940 	18580 	20280 	18360 	17440 	21120 	: 
A,HA_GT0_LT2,HLD,SK	53880 	49700 	8720 	5910 	5660 	2690 	1660 
A,HA_GT0_LT2,HLD,UK	34740 	12910 	4500 	4080 	5700 	: 	: 
A,TOTAL,HLD,AT	170640 	165420 	150170 	140430 	132500 	110780 	101040 
A,TOTAL,HLD,BE	51540 	48010 	42850 	37760 	36890 	36000 	: 
A,TOTAL,HLD,BG	534610 	493130 	370490 	254410 	201280 	132740 	107630 i
A,TOTAL,HLD,CH	63630 	61760 	59070 	: 	52260 	49360 	: 
A,TOTAL,HLD,CY	45170 	40120 	38860 	35380 	34950 	34050 	32020 
A,TOTAL,HLD,CZ	42250 	39400 	22860 	26250 	26530 	28910 	33170 
A,TOTAL,HLD,DE	389880 	370480 	299130 	285030 	276120 	262780 	255010 
A,TOTAL,HLD,DK	51680 	44620 	41360 	38280 	35050 	37090 	: 
A,TOTAL,HLD,EE	27750 	23340 	19610 	19190 	16700 	11370 	10710 
A,TOTAL,HLD,EL	833590 	860150 	723060 	709500 	684950 	530730 	486000 
A,TOTAL,HLD,ES	1079420 	1043910 	989800 	965000 	945020 	914870 	802480 i
A,TOTAL,HLD,EU27_2020	: 	13581830 	12055360 	10650650 	10281350 	9070950 	: 
A,TOTAL,HLD,FI	70620 	68230 	63870 	54400 	49710 	45630 	: 
A,TOTAL,HLD,FR	567140 	527350 	516100 	472210 	456520 	393030 	360410 
A,TOTAL,HLD,HR	: 	181250 	233280 	157440 	134460 	143930 	146840 
A,TOTAL,HLD,HU	714790 	626320 	571660 	486760 	430000 	232060 	189180 
A,TOTAL,HLD,IE	132670 	128240 	139890 	139600 	137560 	130220 	: 
A,TOTAL,HLD,IS	: 	: 	2590 	: 	: 	2090 	: 
A,TOTAL,HLD,IT	1728530 	1679440 	1620880 	1010330 	1145710 	1133020 	: 
A,TOTAL,HLD,LT	252950 	230270 	199910 	171800 	150320 	132080 	119620 i
A,TOTAL,HLD,LU	2450 	2300 	2200 	2080 	1970 	1880 	1830 
A,TOTAL,HLD,LV	128670 	107750 	83390 	81800 	69930 	68980 	: 
A,TOTAL,HLD,ME	: 	: 	48870 	: 	: 	: 	: 
A,TOTAL,HLD,MK	: 	: 	: 	170880 	: 	: 	: 
A,TOTAL,HLD,MT	11070 	11020 	12530 	9360 	9310 	7650 	7980 
A,TOTAL,HLD,NL	81830 	76740 	72320 	67480 	55680 	52640 	50560 
A,TOTAL,HLD,NO	53000 	49940 	46620 	43730 	41120 	38710 	: 
A,TOTAL,HLD,PL	2476470 	2390960 	1506620 	1429010 	1410700 	1302330 	: 
A,TOTAL,HLD,PT	323920 	275080 	305270 	264420 	258980 	290230 	261500 
A,TOTAL,HLD,RO	4256150 	3931350 	3859040 	3629660 	3422030 	2887070 	2859360 
A,TOTAL,HLD,RS	: 	: 	631550 	: 	: 	: 	: 
A,TOTAL,HLD,SE	75810 	72610 	71090 	67150 	62940 	58790 	56170 
A,TOTAL,HLD,SI	77170 	75340 	74650 	72380 	69900 	72470 	: 
A,TOTAL,HLD,SK	68490 	68990 	24460 	23570 	25660 	19630 	17520 
A,TOTAL,HLD,UK	286750 	226660 	185200 	183700 	183920 	: 	: 
